approved_cost,state_historical_overrun_avg,sector_historical_overrun_avg,agency_historical_overrun_avg
747.0,544.0854679802956,363.7320911929231,6.500000000000007
383.84,0.0,363.7320911929231,332.426829268293
361.24,-3.1899999999999977,363.7320911929231,5.649295550847458
908.47,187.98075657894734,363.7320911929231,16.512476190476193
1215.56,956.9821886792453,363.7320911929231,464.6008888888889
328.29,16.069999999999993,363.7320911929231,1910.85
351.83,956.9821886792453,363.7320911929231,464.6008888888889
764.57,187.98075657894734,363.7320911929231,16.512476190476193
563.0,956.9821886792453,363.7320911929231,0.0
399.01,248.87452991452994,363.7320911929231,5.649295550847458
769.93,0.0,363.7320911929231,464.6008888888889
264.84,110.92583333333334,363.7320911929231,5.0842673796791455
3563.5,0.0,363.7320911929231,0.0
645.13,22509.083333333332,363.7320911929231,-0.01666666666642413
861.37,0.0,363.7320911929231,18.41794117647059
223.46,381.89819935691315,363.7320911929231,5.649295550847458
492.66,7.646978021978025,363.7320911929231,5.649295550847458
1051.73,65.44000000000005,363.7320911929231,41.924557021677664
1409.88,137.48202702702702,363.7320911929231,32.15372393247269
1021.97,121.71318327974278,363.7320911929231,499.0127272727272
2373.64,195.75224913494807,363.7320911929231,1258.623466666667
768.35,106.38125,363.7320911929231,32.15372393247269
14788.1,0.0,363.7320911929231,1634.2714285714285
852.0,223.70475409836064,363.7320911929231,41.924557021677664
2140.0,326.00631578947366,363.7320911929231,113.0609756097561
2531.99,265.61896265560165,363.7320911929231,32.15372393247269
219.18,111.53585635359119,363.7320911929231,18.41794117647059
222.77,351.42589473684217,363.7320911929231,5.0842673796791455
1628.0,0.0,363.7320911929231,136.80374999999998
1216.9,195.75224913494807,363.7320911929231,18.41794117647059
157.32,30.29000000000002,363.7320911929231,5.649295550847458
386.51,270.7600688705234,363.7320911929231,5.0842673796791455
43129.0,544.0854679802956,363.7320911929231,1910.85
8399.81,0.0,363.7320911929231,0.013823529411531452
9028.0,0.0,363.7320911929231,669.1571205357143
316.44,0.0,363.7320911929231,5.649295550847458
1957.05,104.04144736842105,363.7320911929231,0.0
2344.0,121.71318327974278,363.7320911929231,114.72216216216215
17237.8,111.53585635359119,363.7320911929231,332.426829268293
861.37,201.01747572815538,363.7320911929231,18.41794117647059
1376.1,223.70475409836064,363.7320911929231,41.924557021677664
342.69,0.0,363.7320911929231,174.47120879120877
483.65,0.0,363.7320911929231,-0.001315789473683013
367.0,177.61824742268038,363.7320911929231,3.9130434782608696
1441.26,177.61824742268038,363.7320911929231,772.0536842105263
1400.0,381.89819935691315,363.7320911929231,0.0
1092.88,-9.77000000000021,363.7320911929231,41.924557021677664
7877.0,3898.0249999999996,363.7320911929231,1258.623466666667
345.38,114.68700000000001,363.7320911929231,5.0842673796791455
222.77,351.42589473684217,363.7320911929231,5.0842673796791455
2538.67,2418.6000000000004,363.7320911929231,694.994625
513.82,0.0,363.7320911929231,41.97798701298701
1991.71,111.53585635359119,363.7320911929231,41.924557021677664
992.91,508.83510752688176,363.7320911929231,32.15372393247269
1307.16,123.14413793103449,363.7320911929231,41.924557021677664
2029.17,648.06,363.7320911929231,41.924557021677664
277.44,27.634043715847,363.7320911929231,5.0842673796791455
2208.68,254.34000000000017,363.7320911929231,41.924557021677664
170.49,123.14413793103449,363.7320911929231,72.1
24819.0,0.0,363.7320911929231,174.47120879120877
385.57,149.50630630630627,363.7320911929231,5.0842673796791455
2926.42,106.38125,363.7320911929231,5.649295550847458
380.47,15.677083333333327,363.7320911929231,29.266851851851854
1002.11,360.9299999999999,363.7320911929231,41.924557021677664
423.15,265.61896265560165,363.7320911929231,5.649295550847458
188.87,111.53585635359119,363.7320911929231,41.924557021677664
154.73,175.0411904761905,363.7320911929231,0.0
751.03,56.79416988416988,363.7320911929231,155.60470588235296
607.04,486.77029069767445,363.7320911929231,0.0
1876.0,265.61896265560165,363.7320911929231,421.2039097744361
3807.77,5771.8099999999995,363.7320911929231,5771.8099999999995
142.46,-12.324545454545458,363.7320911929231,2.9732515337423315
890.36,270.7600688705234,363.7320911929231,-1.0
407.0,0.0,363.7320911929231,55.73203703703703
204.12,351.42589473684217,363.7320911929231,5.0842673796791455
454.27,121.08398843930635,363.7320911929231,0.0
839.98,0.0,363.7320911929231,5.649295550847458
706.41,111.53585635359119,363.7320911929231,41.924557021677664
373.0,51.62951923076919,363.7320911929231,0.0
268.98,252.6989830508475,363.7320911929231,5.0842673796791455
102.4,883.5747142857142,363.7320911929231,23.371704545454545
408.94,0.0,363.7320911929231,174.47120879120877
22174.56,0.0399999999972351,363.7320911929231,-189.68178571428575
12366.0,270.7600688705234,363.7320911929231,669.1571205357143
294.28,166.32,363.7320911929231,5.649295550847458
3504.21,121.71318327974278,363.7320911929231,51.05647058823524
836.42,-21.43357142857139,363.7320911929231,0.0025000000000545623
727.28,381.89819935691315,363.7320911929231,0.0
1712.0,808.0,363.7320911929231,456.69565217391306
620.3,-31.50299212598425,363.7320911929231,5.0842673796791455
1794.0,1200.7358333333332,363.7320911929231,760.053
219.18,111.53585635359119,363.7320911929231,18.41794117647059
2915.0,2994.0,363.7320911929231,669.1571205357143
2298.0,175.0411904761905,363.7320911929231,715.124375
621.4,117.62,363.7320911929231,185.61302013422815
6285.33,4749.373428571428,363.7320911929231,3403.419032258065
865.0,0.0,363.7320911929231,1910.85
18668.0,187.98075657894734,363.7320911929231,1228.6439795918368
297.0,121.08398843930635,363.7320911929231,114.72216216216215
575.66,-22.049999999999955,363.7320911929231,41.924557021677664
5550.0,62.043461538461536,363.7320911929231,174.47120879120877
562.98,20.863030303030303,363.7320911929231,5.0842673796791455
2501.0,0.0,363.7320911929231,464.6008888888889
172.22,956.9821886792453,363.7320911929231,2.9732515337423315
3563.5,121.71318327974278,363.7320911929231,51.05647058823524
187.72,51.62951923076919,363.7320911929231,0.0
718.52,0.0,363.7320911929231,5.649295550847458
172.09,121.08398843930635,363.7320911929231,5.649295550847458
2565.63,223.70475409836064,363.7320911929231,41.924557021677664
1409.88,137.48202702702702,363.7320911929231,32.15372393247269
31580.0,4774.0,363.7320911929231,2512.6315789473683
10228.0,270.7600688705234,363.7320911929231,669.1571205357143
1123.17,56.79416988416988,363.7320911929231,41.924557021677664
293.5,270.7600688705234,363.7320911929231,0.0
2660.0,187.98075657894734,363.7320911929231,16.512476190476193
813.66,-135.44999999999993,363.7320911929231,41.924557021677664
1262.43,456.47955974842785,363.7320911929231,5.0842673796791455
251.98,472.5091428571429,363.7320911929231,48.47
232.29,118.59,363.7320911929231,5.0842673796791455
480.68,88.62431952662725,363.7320911929231,332.426829268293
3504.21,0.0,363.7320911929231,0.0
697.66,111.53585635359119,363.7320911929231,5.649295550847458
430.76,270.7600688705234,363.7320911929231,669.1571205357143
929.1,0.0,363.7320911929231,-0.001315789473683013
1851.47,555.6699999999998,363.7320911929231,41.924557021677664
5748.04,283.1751351351351,363.7320911929231,3921.7854545454543
338.38,145.4,363.7320911929231,5.649295550847458
1388.7,-321.84000000000015,363.7320911929231,41.924557021677664
497.09,133.17636363636365,363.7320911929231,5.0842673796791455
196.4,114.68700000000001,363.7320911929231,41.97798701298701
362.81,381.89819935691315,363.7320911929231,-66.66499999999999
1135.39,-372.0300000000001,363.7320911929231,41.924557021677664
743.73,381.89819935691315,363.7320911929231,1085.1044444444444
906.47,351.42589473684217,363.7320911929231,-294.73
240.0,956.9821886792453,363.7320911929231,669.1571205357143
617.88,-68.86000000000001,363.7320911929231,41.924557021677664
314.06,283.1751351351351,363.7320911929231,5.360526315789475
713.35,0.0,363.7320911929231,16.512476190476193
7853.84,123.14413793103449,363.7320911929231,0.0
210.0,51.62951923076919,363.7320911929231,0.0
25560.48,7.646978021978025,363.7320911929231,0.0025000000000545623
865.1,132.68696,363.7320911929231,32.15372393247269
2158.2,-12.324545454545458,363.7320911929231,32.15372393247269
1319.75,-12.324545454545458,363.7320911929231,23.920000000000016
242.65,201.01747572815538,363.7320911929231,41.924557021677664
1368.19,123.14413793103449,363.7320911929231,41.924557021677664
230.45,14.460000000000008,363.7320911929231,5.0842673796791455
641.46,0.0,363.7320911929231,5.649295550847458
723.13,215.1169805194805,363.7320911929231,5.649295550847458
791.17,121.71318327974278,363.7320911929231,41.924557021677664
1230.27,0.0,363.7320911929231,16.512476190476193
174.43,-10.89734042553192,363.7320911929231,5.0842673796791455
204.55,381.89819935691315,363.7320911929231,2.9732515337423315
693.97,0.0,363.7320911929231,5.0842673796791455
1855.59,668.2700000000002,363.7320911929231,41.924557021677664
228.64,381.89819935691315,363.7320911929231,0.0
353.3,-40.225445544554454,363.7320911929231,41.924557021677664
609.43,-49.44999999999993,363.7320911929231,41.924557021677664
12020.32,315.531675,363.7320911929231,717.158095238095
494.52,-31.50299212598425,363.7320911929231,-42.132999999999996
10228.0,270.7600688705234,363.7320911929231,669.1571205357143
823.0,0.0,363.7320911929231,174.47120879120877
172.66,121.08398843930635,363.7320911929231,5.649295550847458
1189.0,175.0411904761905,363.7320911929231,83.60526315789474
493.42,110.92583333333334,363.7320911929231,5.0842673796791455
9857.85,0.0,363.7320911929231,2.127659574468085
553.3,153.09000000000003,363.7320911929231,5.649295550847458
314.06,283.1751351351351,363.7320911929231,5.360526315789475
558.0,7.646978021978025,363.7320911929231,174.47120879120877
665.47,270.7600688705234,363.7320911929231,5.0842673796791455
592.61,456.47955974842785,363.7320911929231,0.0
962.84,-23.840000000000018,363.7320911929231,41.924557021677664
498.97,106.38125,363.7320911929231,32.15372393247269
158.36,7.646978021978025,363.7320911929231,5.649295550847458
957.95,270.7600688705234,363.7320911929231,5.0842673796791455
723.13,215.1169805194805,363.7320911929231,5.649295550847458
264.86,0.0,363.7320911929231,5.649295550847458
477.86,351.42589473684217,363.7320911929231,5.0842673796791455
226.87,175.0411904761905,363.7320911929231,0.01499999999998635
192.93,27.634043715847,363.7320911929231,5.649295550847458
497.18,27.634043715847,363.7320911929231,5.0842673796791455
910.56,111.53585635359119,363.7320911929231,298.19571428571425
326.61,508.83510752688176,363.7320911929231,32.15372393247269
8797.0,381.89819935691315,363.7320911929231,669.1571205357143
1712.0,270.7600688705234,363.7320911929231,456.69565217391306
711.94,214.53999999999996,363.7320911929231,41.924557021677664
329.21,0.0,363.7320911929231,0.0
235.95,381.89819935691315,363.7320911929231,2.9732515337423315
311.0,2.509333333333355,363.7320911929231,0.0
323.98,0.0,363.7320911929231,5.0842673796791455
910.91,-40.225445544554454,363.7320911929231,32.15372393247269
23136.0,381.89819935691315,363.7320911929231,13028.833333333334
5729.47,270.7600688705234,363.7320911929231,41.924557021677664
1433.39,2.409473684210519,363.7320911929231,32.15372393247269
656.0,-10.89734042553192,363.7320911929231,159.6880821917808
7877.0,3898.0,363.7320911929231,1258.623466666667
2584.1,883.5747142857142,363.7320911929231,0.0
801.07,0.0,363.7320911929231,5.0842673796791455
222.77,351.42589473684217,363.7320911929231,5.0842673796791455
300.15,121.71318327974278,363.7320911929231,114.72216216216215
609.43,-49.44999999999993,363.7320911929231,41.924557021677664
1189.0,175.0411904761905,363.7320911929231,83.60526315789474
1603.53,111.53585635359119,363.7320911929231,41.924557021677664
8914.0,56.79416988416988,363.7320911929231,6.500000000000007
701.02,0.0,363.7320911929231,5.649295550847458
6291.69,-2940.0699999999997,363.7320911929231,41.924557021677664
2894.74,133.17636363636365,363.7320911929231,32.15372393247269
627.31,0.0,363.7320911929231,41.97798701298701
9857.85,381.89819935691315,363.7320911929231,2.127659574468085
1381.84,114.68700000000001,363.7320911929231,1228.6439795918368
1082.65,238.67,363.7320911929231,32.15372393247269
1421.46,177.61824742268038,363.7320911929231,0.0
607.04,0.0,363.7320911929231,0.0
500.88,6.324500000000002,363.7320911929231,5.0842673796791455
1499.73,10.175,363.7320911929231,41.924557021677664
958.86,259.63,363.7320911929231,41.924557021677664
184.89,456.47955974842785,363.7320911929231,5.0842673796791455
1377.0,0.0,363.7320911929231,14.112676056338028
480.0,160.0,363.7320911929231,18.41794117647059
227.59,381.89819935691315,363.7320911929231,0.0
295.97,175.0411904761905,363.7320911929231,5.0842673796791455
156.36,270.7600688705234,363.7320911929231,14.112676056338028
1656.25,1221.245,363.7320911929231,760.053
14810.0,106.38125,363.7320911929231,159.6880821917808
1299.0,347.43000000000006,363.7320911929231,247.81440000000003
613.89,149.50630630630627,363.7320911929231,5.0842673796791455
1948.25,111.53585635359119,363.7320911929231,5.649295550847458
2500.0,308.0175,363.7320911929231,114.72216216216215
190.9,121.71318327974278,363.7320911929231,0.0
24948.65,101.70593749999993,363.7320911929231,0.013823529411531452
1859.19,0.0,363.7320911929231,0.0
736.13,486.77029069767445,363.7320911929231,2707.9079166666666
6285.33,19790.17,363.7320911929231,3403.419032258065
686.03,-31.50299212598425,363.7320911929231,5.0842673796791455
435.0,5678.785454545454,363.7320911929231,407.5
670.9,-15.564000000000004,363.7320911929231,5.0842673796791455
212.81,111.53585635359119,363.7320911929231,174.47120879120877
1037.0,69.0,363.7320911929231,16.727272727272727
251.98,472.5091428571429,363.7320911929231,48.47
1000.0,121.71318327974278,363.7320911929231,114.72216216216215
561.91,6.324500000000002,363.7320911929231,5.0842673796791455
379.39,252.6989830508475,363.7320911929231,5.0842673796791455
3685.0,-2236.3900000000003,363.7320911929231,14714.00484848485
209.38,456.47955974842785,363.7320911929231,174.47120879120877
204.1,270.7600688705234,363.7320911929231,5.0842673796791455
5365.88,175.0411904761905,363.7320911929231,-0.001315789473683013
431.0,0.0,363.7320911929231,185.61302013422815
311.18,0.0,363.7320911929231,5.0842673796791455
1449.44,351.42589473684217,363.7320911929231,372.7999999999999
159.85,182.44000000000003,363.7320911929231,5.0842673796791455
431.78,-10.89734042553192,363.7320911929231,5.0842673796791455
829.0,28.96202247191011,363.7320911929231,669.1571205357143
2146.86,486.77029069767445,363.7320911929231,41.924557021677664
1000.27,149.50630630630627,363.7320911929231,5.0842673796791455
796.77,265.61896265560165,363.7320911929231,41.924557021677664
484.5,248.87452991452994,363.7320911929231,0.0
1441.26,177.61824742268038,363.7320911929231,772.0536842105263
246.0,315.531675,363.7320911929231,54.444366197183115
775.94,-12.324545454545458,363.7320911929231,32.15372393247269
2312.0,956.9821886792453,363.7320911929231,464.6008888888889
1388.59,28.96202247191011,363.7320911929231,32.15372393247269
2565.0,265.61896265560165,363.7320911929231,421.2039097744361
385.0,486.77029069767445,363.7320911929231,241.09153846153842
613.65,115.06428571428569,363.7320911929231,5.649295550847458
311.0,0.0,363.7320911929231,0.0
170.49,123.14413793103449,363.7320911929231,72.1
255.97,381.89819935691315,363.7320911929231,1085.1044444444444
3273.61,104.04144736842105,363.7320911929231,41.924557021677664
5111.33,1588.67,363.7320911929231,174.47120879120877
1274.82,76.86607142857143,363.7320911929231,32.15372393247269
1813.0,381.89819935691315,363.7320911929231,0.0
2018.0,375.846,363.7320911929231,514.922
776.17,956.9821886792453,363.7320911929231,5.649295550847458
2127.86,195.75224913494807,363.7320911929231,41.924557021677664
885.63,315.531675,363.7320911929231,185.61302013422815
1581.0,0.0,363.7320911929231,16.727272727272727
444.42,215.1169805194805,363.7320911929231,0.0
1441.26,177.61824742268038,363.7320911929231,772.0536842105263
153.23,265.61896265560165,363.7320911929231,0.0
323.26,283.1751351351351,363.7320911929231,18.41794117647059
216.53,49.349999999999994,363.7320911929231,5.649295550847458
768.0,-28.0,363.7320911929231,1910.85
999.32,178.9899999999999,363.7320911929231,41.924557021677664
1325.8,0.0,363.7320911929231,41.924557021677664
770.16,265.61896265560165,363.7320911929231,835.9100000000001
3445.0,381.89819935691315,363.7320911929231,694.994625
280.75,270.7600688705234,363.7320911929231,41.924557021677664
1214.93,187.98075657894734,363.7320911929231,41.924557021677664
211.46,570.39,363.7320911929231,1085.1044444444444
916.78,114.68700000000001,363.7320911929231,41.97798701298701
157.49,121.08398843930635,363.7320911929231,5.649295550847458
2708.0,0.0,363.7320911929231,174.47120879120877
197.26,145.4,363.7320911929231,5.649295550847458
575.66,-22.049999999999955,363.7320911929231,41.924557021677664
838.43,544.0854679802956,363.7320911929231,5.649295550847458
263.45,0.0,363.7320911929231,5.649295550847458
784.14,52.5,363.7320911929231,41.924557021677664
325.0,133.17636363636365,363.7320911929231,141.12833333333333
222.77,252.6989830508475,363.7320911929231,5.0842673796791455
407.2,381.89819935691315,363.7320911929231,5.649295550847458
63246.0,28.96202247191011,363.7320911929231,0.0
907.03,381.89819935691315,363.7320911929231,41.924557021677664
304.44,111.53585635359119,363.7320911929231,6.500000000000007
3064.45,106.38125,363.7320911929231,5.649295550847458
202.36,27.634043715847,363.7320911929231,5.0842673796791455
305.19,106.38125,363.7320911929231,0.0
570.11,175.0411904761905,363.7320911929231,-0.001315789473683013
43367.0,56.79416988416988,363.7320911929231,1910.85
177.94,265.61896265560165,363.7320911929231,5.649295550847458
6964.33,76.86607142857143,363.7320911929231,16.512476190476193
2434.75,121.71318327974278,363.7320911929231,0.0
1377.51,-12.324545454545458,363.7320911929231,32.15372393247269
909.02,956.9821886792453,363.7320911929231,41.924557021677664
288.0,265.61896265560165,363.7320911929231,174.47120879120877
232.99,351.42589473684217,363.7320911929231,5.0842673796791455
438.44,0.0,363.7320911929231,5.0842673796791455
2501.0,508.83510752688176,363.7320911929231,464.6008888888889
295.47,248.87452991452994,363.7320911929231,5.649295550847458
9791.0,123.14413793103449,363.7320911929231,1228.6439795918368
488.29,315.531675,363.7320911929231,174.47120879120877
491.39,6.324500000000002,363.7320911929231,5.0842673796791455
172.22,508.83510752688176,363.7320911929231,2.9732515337423315
1346.82,-86.45000000000005,363.7320911929231,41.924557021677664
1428.19,-12.324545454545458,363.7320911929231,32.15372393247269
1759.82,14.5,363.7320911929231,41.924557021677664
1402.0,248.87452991452994,363.7320911929231,2707.9079166666666
300.0,486.77029069767445,363.7320911929231,5.649295550847458
8379.62,0.0,363.7320911929231,0.007272727272885999
258.85,145.4,363.7320911929231,5.649295550847458
621.87,104.04144736842105,363.7320911929231,3.5972222222222223
508.76,34.110000000000014,363.7320911929231,5.0842673796791455
191.11,331.8455357142857,363.7320911929231,32.15372393247269
1672.7,111.53585635359119,363.7320911929231,1572.5226666666665
898.19,456.47955974842785,363.7320911929231,5.0842673796791455
791.79,270.7600688705234,363.7320911929231,5.0842673796791455
682.9,270.7600688705234,363.7320911929231,669.1571205357143
5729.47,149.50630630630627,363.7320911929231,41.924557021677664
187.09,270.7600688705234,363.7320911929231,5.0842673796791455
315.55,7.646978021978025,363.7320911929231,5.649295550847458
244.43,508.83510752688176,363.7320911929231,5.649295550847458
395.25,0.0,363.7320911929231,5.649295550847458
322.4,132.68696,363.7320911929231,5.649295550847458
9791.0,123.14413793103449,363.7320911929231,1228.6439795918368
414.15,0.0,363.7320911929231,0.0
2820.99,315.531675,363.7320911929231,174.47120879120877
885.63,315.531675,363.7320911929231,185.61302013422815
711.94,214.53999999999996,363.7320911929231,41.924557021677664
164.89,0.0,363.7320911929231,5.0842673796791455
2527.0,508.83510752688176,363.7320911929231,32.15372393247269
1373.06,315.531675,363.7320911929231,41.924557021677664
484.57,104.04144736842105,363.7320911929231,18.41794117647059
1304.62,0.0,363.7320911929231,1537.8174226804128
825.0,115.06428571428569,363.7320911929231,-215.65888888888887
1113.02,331.8455357142857,363.7320911929231,32.15372393247269
2309.8,0.0,363.7320911929231,0.0
626.76,0.0,363.7320911929231,5.649295550847458
2660.0,76.86607142857143,363.7320911929231,0.0
490.63,315.531675,363.7320911929231,0.0
7853.84,123.14413793103449,363.7320911929231,0.0
379.39,351.42589473684217,363.7320911929231,5.0842673796791455
359.86,-74.12222222222222,363.7320911929231,5.0842673796791455
1534.7,56.79416988416988,363.7320911929231,41.924557021677664
5060.0,211.41399999999993,363.7320911929231,715.124375
1248.0,56.79416988416988,363.7320911929231,1258.623466666667
705.09,88.62431952662725,363.7320911929231,5.649295550847458
16654.0,111.53585635359119,363.7320911929231,3.5972222222222223
205.0,223.70475409836064,363.7320911929231,2512.6315789473683
277.0,270.7600688705234,363.7320911929231,1910.85
494.3,0.0,363.7320911929231,0.0
183.41,215.1169805194805,363.7320911929231,5.649295550847458
1501.02,314.1100000000001,363.7320911929231,41.924557021677664
17237.8,111.53585635359119,363.7320911929231,332.426829268293
12366.0,10128.0,363.7320911929231,669.1571205357143
7474.0,0.0,363.7320911929231,715.124375
2344.0,121.71318327974278,363.7320911929231,114.72216216216215
1054.46,132.06352941176476,363.7320911929231,32.15372393247269
177.76,351.42589473684217,363.7320911929231,5.0842673796791455
1606.27,311.55612903225807,363.7320911929231,32.15372393247269
613.89,0.0,363.7320911929231,5.0842673796791455
256.04,0.0,363.7320911929231,5.0842673796791455
1828.0,-171.26999999999998,363.7320911929231,41.924557021677664
849.31,76.86607142857143,363.7320911929231,0.0
227.19,0.0,363.7320911929231,5.649295550847458
176.0,51.62951923076919,363.7320911929231,0.0
491.04,195.75224913494807,363.7320911929231,41.924557021677664
645.13,0.0,363.7320911929231,-0.01666666666642413
211.7,252.6989830508475,363.7320911929231,5.0842673796791455
601.0,104.04144736842105,363.7320911929231,191.8758333333333
2641.37,667.69,363.7320911929231,41.924557021677664
734.0,28.96202247191011,363.7320911929231,55.73203703703703
1237.71,-40.225445544554454,363.7320911929231,32.15372393247269
143.23,270.7600688705234,363.7320911929231,23.371704545454545
167.64,0.0,363.7320911929231,113.0609756097561
200.99,56.79416988416988,363.7320911929231,41.924557021677664
166.0,28.96202247191011,363.7320911929231,499.0127272727272
1117.75,902.81,363.7320911929231,5.649295550847458
564.05,351.42589473684217,363.7320911929231,5.0842673796791455
2628.0,175.0411904761905,363.7320911929231,14.112676056338028
512.43,133.17636363636365,363.7320911929231,5.0842673796791455
866.32,6.324500000000002,363.7320911929231,5.0842673796791455
43129.0,36330.0,363.7320911929231,1910.85
558.0,0.0,363.7320911929231,174.47120879120877
574.26,0.0,363.7320911929231,5.0842673796791455
907.39,0.0,363.7320911929231,41.924557021677664
1255.49,4749.373428571428,363.7320911929231,-189.68178571428575
359.0,260.3768181818182,363.7320911929231,0.0
379.39,351.42589473684217,363.7320911929231,5.0842673796791455
153.23,265.61896265560165,363.7320911929231,0.0
1359.81,223.70475409836064,363.7320911929231,41.924557021677664
399.2,0.0,363.7320911929231,0.0
1183.7,-41.84500000000002,363.7320911929231,32.15372393247269
907.76,-1.7799999999999727,363.7320911929231,41.924557021677664
